City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,09-08-2032,57,34.07,44.0,51.67,46.0,0.43,58.19
Delhi,10-08-2032,41,39.54,44.0,46.32,46.0,0.72,38.0
Delhi,11-08-2032,53,39.25,44.0,46.14,46.0,1.16,38.0
Delhi,12-08-2032,41,33.47,75.18,52.13,46.0,0.43,56.8
Delhi,13-08-2032,81,42.56,70.04,53.14,46.0,1.59,51.0
Delhi,14-08-2032,83,64.92,116.75,95.4,46.0,1.01,38.0
Delhi,15-08-2032,90,28.42,88.59,35.63,46.0,1.02,38.0
Delhi,16-08-2032,92,58.06,89.57,36.4,46.0,0.72,81.92
Delhi,17-08-2032,57,22.0,65.05,34.0,46.0,1.59,70.72
Delhi,18-08-2032,87,38.27,118.06,39.2,72.02,1.2,69.01
Delhi,19-08-2032,79,42.91,67.86,87.07,46.0,0.54,103.81
Delhi,20-08-2032,104,83.0,179.81,65.11,46.0,1.1,38.0
Delhi,21-08-2032,79,44.0,76.35,34.0,46.0,0.43,38.0
Delhi,22-08-2032,48,22.0,69.52,41.25,46.0,0.58,45.78
Delhi,23-08-2032,44,22.0,44.0,34.0,87.4,1.45,38.0
Delhi,24-08-2032,70,50.18,45.98,34.0,46.0,0.91,48.12
Delhi,25-08-2032,70,61.78,105.64,44.24,46.0,1.05,77.52
Delhi,26-08-2032,88,57.01,81.65,34.0,53.08,1.3,47.76
Delhi,27-08-2032,78,52.85,84.92,34.0,46.0,0.99,38.0
Delhi,28-08-2032,86,72.75,131.63,52.75,60.29,0.43,61.92
Delhi,29-08-2032,91,38.71,95.15,38.44,71.0,1.55,44.63
Delhi,30-08-2032,98,67.4,115.83,34.0,46.0,0.98,38.0
Delhi,31-08-2032,44,22.0,44.0,34.0,67.6,1.01,38.0
Delhi,01-09-2032,67,39.65,64.79,34.0,46.0,0.87,38.0
Delhi,02-09-2032,41,22.0,44.0,34.0,59.99,1.4,45.3
Delhi,03-09-2032,84,52.25,71.26,34.0,46.0,1.8,39.9
Delhi,04-09-2032,53,56.82,59.58,75.47,61.71,0.65,38.0
Delhi,05-09-2032,94,60.03,116.15,44.81,57.12,1.37,58.78
Delhi,06-09-2032,89,58.99,95.02,40.61,46.0,0.86,38.0
Delhi,07-09-2032,73,39.2,103.47,42.54,46.0,0.43,85.6
Delhi,08-09-2032,91,53.95,59.07,34.0,80.27,0.43,56.7
Delhi,09-09-2032,43,27.8,44.0,57.52,46.0,1.05,45.98
Delhi,10-09-2032,141,85.01,215.91,43.98,88.11,1.35,83.85
Delhi,11-09-2032,41,51.68,70.0,34.0,46.0,1.14,59.01
Delhi,12-09-2032,72,47.97,84.05,34.0,96.82,1.22,61.17
Delhi,13-09-2032,111,89.53,133.63,34.0,46.0,2.13,50.87
Delhi,14-09-2032,85,32.91,44.0,37.09,101.93,1.1,44.66
Delhi,15-09-2032,71,35.24,113.37,41.26,62.98,0.71,62.6
Delhi,16-09-2032,78,35.83,73.2,36.44,69.74,0.78,90.6
Delhi,17-09-2032,76,56.39,111.16,48.63,46.0,1.66,38.0
Delhi,18-09-2032,77,66.38,75.24,45.29,79.63,0.43,99.21
Delhi,19-09-2032,98,72.54,148.59,53.02,80.67,1.46,38.0
Delhi,20-09-2032,132,109.19,242.18,70.83,48.02,0.85,57.31
Delhi,21-09-2032,41,22.0,76.28,62.08,46.0,0.43,38.0
Delhi,22-09-2032,93,69.92,152.91,71.11,46.0,0.43,89.79
Delhi,23-09-2032,98,46.61,54.67,34.0,46.0,1.58,38.0
Delhi,24-09-2032,71,46.02,96.83,34.53,71.23,0.43,80.56
Delhi,25-09-2032,58,45.35,106.2,63.59,46.0,0.87,46.47
Delhi,26-09-2032,48,39.57,44.0,64.04,46.0,0.43,48.43
Delhi,27-09-2032,130,91.44,140.1,34.0,46.0,1.82,38.0
Delhi,28-09-2032,108,74.6,168.38,62.54,101.83,0.89,82.98
Delhi,29-09-2032,107,58.21,136.89,34.0,59.11,0.43,48.81
Delhi,30-09-2032,118,84.77,114.61,59.28,63.68,0.63,70.44
Delhi,01-10-2032,159,96.25,206.72,102.84,107.92,2.54,63.34
Delhi,02-10-2032,137,99.89,192.64,68.89,125.61,1.35,92.72
Delhi,03-10-2032,126,82.94,181.02,92.65,97.23,1.66,121.27
Delhi,04-10-2032,185,112.51,194.74,158.06,136.81,2.43,75.55
Delhi,05-10-2032,198,129.73,265.85,108.57,92.1,2.01,124.03
Delhi,06-10-2032,220,128.56,269.57,161.01,148.83,1.23,98.45
Delhi,07-10-2032,182,129.49,235.48,67.4,104.45,1.95,95.56
Delhi,08-10-2032,159,98.28,187.26,122.27,154.95,1.76,127.82
Delhi,09-10-2032,214,142.56,251.41,40.14,183.72,1.87,119.27
Delhi,10-10-2032,217,131.29,299.01,103.49,126.53,2.31,86.9
Delhi,11-10-2032,200,141.16,264.6,119.28,165.85,1.96,143.08
Delhi,12-10-2032,147,88.64,140.76,124.45,149.04,1.79,127.64
Delhi,13-10-2032,184,132.73,230.71,83.52,83.52,1.77,64.64
Delhi,14-10-2032,177,102.74,199.02,129.48,129.83,2.38,107.42
Delhi,15-10-2032,164,118.55,247.85,90.16,141.54,1.48,124.33
Delhi,16-10-2032,180,137.19,220.58,99.4,144.43,0.76,112.22
Delhi,17-10-2032,184,128.32,299.24,92.67,131.85,1.73,38.0
Delhi,18-10-2032,169,109.47,217.25,75.09,131.46,2.03,116.59
Delhi,19-10-2032,176,126.63,254.58,142.74,126.65,1.63,133.94
Delhi,20-10-2032,139,95.87,179.24,104.7,130.5,1.58,112.96
Delhi,21-10-2032,239,149.51,284.64,130.68,89.79,1.66,116.39
Delhi,22-10-2032,179,122.39,228.1,129.62,119.41,1.83,140.5
Delhi,23-10-2032,213,148.87,313.39,79.3,82.91,1.19,75.39
Delhi,24-10-2032,181,115.97,220.1,133.9,111.57,2.17,133.41
Delhi,25-10-2032,150,116.03,243.47,116.09,108.78,0.51,123.49
Delhi,26-10-2032,144,111.22,198.3,77.48,106.86,2.11,74.41
Delhi,27-10-2032,193,144.02,279.51,114.72,94.94,2.0,132.44
Delhi,28-10-2032,199,112.31,189.27,77.93,134.58,2.09,160.15
Delhi,29-10-2032,201,139.39,301.34,143.66,116.96,0.88,123.35
Delhi,30-10-2032,179,118.85,200.8,123.84,113.89,1.99,128.86
Delhi,31-10-2032,144,86.98,155.51,101.72,84.27,1.57,88.37
Delhi,01-11-2032,288,181.09,334.63,189.12,183.56,3.6,159.54
Delhi,02-11-2032,267,168.92,310.33,117.95,226.87,2.98,149.55
Delhi,03-11-2032,277,193.18,388.71,138.77,227.32,2.21,184.9
Delhi,04-11-2032,230,168.69,311.01,151.19,203.71,1.95,162.05
Delhi,05-11-2032,302,211.02,442.75,213.39,183.65,2.49,160.51
Delhi,06-11-2032,254,190.68,337.73,130.74,209.27,3.21,192.59
Delhi,07-11-2032,270,188.95,364.08,114.82,172.48,3.38,216.74
Delhi,08-11-2032,227,205.62,367.4,121.39,183.52,2.89,172.81
Delhi,09-11-2032,315,211.78,415.01,180.16,170.22,2.84,135.63
Delhi,10-11-2032,290,192.1,364.51,142.65,219.75,2.63,176.0
Delhi,11-11-2032,254,177.08,331.79,153.52,215.9,2.79,179.79
Delhi,12-11-2032,245,157.02,333.99,176.57,191.46,3.41,195.79
Delhi,13-11-2032,291,178.78,320.05,153.55,244.44,2.63,166.91
Delhi,14-11-2032,296,180.16,359.89,162.6,204.88,3.13,197.03
Delhi,15-11-2032,278,194.64,346.75,170.88,203.19,2.54,193.19
Delhi,16-11-2032,270,185.6,356.01,146.73,199.97,3.31,167.55
Delhi,17-11-2032,287,206.26,356.02,153.34,154.63,3.09,195.51
Delhi,18-11-2032,248,180.24,322.58,163.55,165.67,3.29,198.25
Delhi,19-11-2032,297,191.36,361.12,179.2,190.86,3.74,147.72
Delhi,20-11-2032,286,216.18,465.18,137.69,191.11,1.51,199.01
Delhi,21-11-2032,246,199.34,381.76,81.99,210.19,3.18,172.0
Delhi,22-11-2032,283,191.3,413.11,174.49,172.46,3.03,168.81
Delhi,23-11-2032,263,180.46,349.49,180.69,194.62,3.02,172.3
Delhi,24-11-2032,298,179.84,330.07,162.5,195.16,2.92,206.03
Delhi,25-11-2032,306,175.49,379.61,164.21,196.35,2.92,205.96
Delhi,26-11-2032,258,181.68,358.3,143.39,192.99,2.97,186.91
Delhi,27-11-2032,293,207.61,375.18,170.0,150.38,3.25,181.74
Delhi,28-11-2032,270,188.06,371.44,178.83,124.66,3.21,172.39
Delhi,29-11-2032,281,165.5,305.68,158.91,164.25,2.79,242.46
Delhi,30-11-2032,284,227.86,373.27,219.78,176.57,2.71,157.88
Delhi,01-12-2032,278,190.65,390.31,111.66,148.9,2.69,156.32
Delhi,02-12-2032,268,156.11,329.46,154.82,182.58,2.47,175.06
Delhi,03-12-2032,273,175.41,388.42,121.39,216.95,3.57,144.83
Delhi,04-12-2032,278,186.47,366.95,172.75,206.03,2.04,193.72
Delhi,05-12-2032,315,218.34,407.39,111.21,198.24,3.05,130.72
Delhi,06-12-2032,238,162.09,333.02,117.4,213.81,3.05,149.65
Delhi,07-12-2032,296,203.77,412.66,134.92,156.51,2.41,157.46
Delhi,08-12-2032,286,212.24,452.4,157.4,170.55,2.83,142.38
Delhi,09-12-2032,241,171.68,324.85,135.86,202.7,3.31,193.52
Delhi,10-12-2032,269,178.7,334.56,136.11,170.01,2.51,134.63
Delhi,11-12-2032,233,163.52,289.23,146.23,171.66,3.34,143.42
Delhi,12-12-2032,284,180.18,358.47,144.69,240.12,3.24,150.58
Delhi,13-12-2032,246,183.52,302.24,187.94,187.11,2.33,188.57
Delhi,14-12-2032,300,197.44,398.42,167.9,237.16,2.13,203.81
Delhi,15-12-2032,264,206.05,409.14,142.64,129.55,2.76,180.56
Delhi,16-12-2032,278,169.29,339.2,203.18,165.32,2.06,134.66
Delhi,17-12-2032,233,144.9,279.46,163.04,196.51,1.23,152.0
Delhi,18-12-2032,267,183.83,395.26,126.53,187.06,2.44,206.8
Delhi,19-12-2032,258,190.12,387.39,157.16,122.58,3.77,168.22
Delhi,20-12-2032,266,189.24,341.34,164.14,177.36,2.46,131.35
Delhi,21-12-2032,266,177.72,319.99,133.56,258.44,2.87,222.35
Delhi,22-12-2032,257,186.75,328.43,124.44,191.66,3.03,153.26
Delhi,23-12-2032,323,214.56,424.2,152.91,202.38,2.66,165.71
Delhi,24-12-2032,283,191.88,334.58,141.74,164.93,2.51,150.38
Delhi,25-12-2032,289,176.78,368.39,187.73,191.55,3.29,143.61
Delhi,26-12-2032,297,174.25,370.76,169.28,183.88,2.7,199.9
Delhi,27-12-2032,220,180.85,317.25,134.73,217.81,2.63,172.41
Delhi,28-12-2032,308,216.98,406.7,161.4,216.86,3.08,175.38
Delhi,29-12-2032,262,180.58,343.61,182.43,196.48,2.17,135.51
Delhi,30-12-2032,276,183.85,375.84,115.9,186.38,2.05,160.02
Delhi,31-12-2032,247,174.6,380.03,125.18,133.88,1.87,151.95
Delhi,01-01-2033,271,197.98,325.6,143.72,124.58,2.84,139.36
Delhi,02-01-2033,288,215.2,399.33,144.89,178.46,2.48,171.68
Delhi,03-01-2033,262,185.01,343.54,142.7,202.24,2.97,151.55
Delhi,04-01-2033,267,177.66,295.53,136.23,215.95,2.59,177.32
Delhi,05-01-2033,245,176.74,321.24,135.85,149.31,1.87,178.02
Delhi,06-01-2033,212,128.31,256.63,153.61,130.72,2.38,149.12
Delhi,07-01-2033,266,190.9,354.36,172.35,203.99,3.01,171.35
Delhi,08-01-2033,253,178.68,293.16,131.98,151.56,2.43,148.45
Delhi,09-01-2033,280,184.57,436.9,204.96,128.69,3.15,140.3
Delhi,10-01-2033,275,161.77,315.35,193.02,161.19,2.33,133.49
Delhi,11-01-2033,255,168.31,323.14,177.23,160.67,2.92,162.15
Delhi,12-01-2033,235,167.78,285.84,159.56,215.61,1.67,141.45
Delhi,13-01-2033,307,196.43,381.04,194.2,201.97,2.45,194.45
Delhi,14-01-2033,245,168.42,315.08,136.75,153.88,2.37,200.65
Delhi,15-01-2033,293,217.65,356.89,123.18,217.94,1.86,171.87
Delhi,16-01-2033,259,184.62,318.67,130.85,179.75,3.12,166.09
Delhi,17-01-2033,246,150.49,309.77,118.93,207.83,2.24,160.46
Delhi,18-01-2033,274,173.43,387.84,147.05,215.82,2.19,219.34
Delhi,19-01-2033,270,162.97,320.65,151.5,168.12,3.21,209.06
Delhi,20-01-2033,243,132.11,284.11,149.02,193.14,2.64,154.89
Delhi,21-01-2033,267,207.99,390.51,143.69,163.8,2.95,155.03
Delhi,22-01-2033,274,190.06,358.52,147.33,203.9,1.71,168.17
Delhi,23-01-2033,307,186.66,387.39,187.41,178.71,2.16,130.51
Delhi,24-01-2033,297,179.31,390.57,159.5,204.81,3.6,115.0
Delhi,25-01-2033,289,148.36,320.92,167.06,221.74,2.99,126.55
Delhi,26-01-2033,225,166.33,284.03,148.77,192.42,2.02,152.46
Delhi,27-01-2033,271,192.84,364.38,103.61,173.2,2.67,136.38
Delhi,28-01-2033,235,154.98,302.78,98.65,173.7,2.06,196.37
Delhi,29-01-2033,200,125.36,230.4,196.07,87.29,3.26,123.27
Delhi,30-01-2033,220,171.46,337.41,130.7,154.62,1.43,126.61
Delhi,31-01-2033,294,173.16,353.63,128.58,203.98,2.7,114.14
Delhi,01-02-2033,234,140.21,296.49,118.64,166.6,2.13,108.87
Delhi,02-02-2033,230,152.07,339.51,126.26,115.46,1.44,115.04
Delhi,03-02-2033,215,150.25,275.6,129.42,142.44,1.86,123.01
Delhi,04-02-2033,209,142.68,230.16,156.86,131.82,2.19,124.13
Delhi,05-02-2033,238,161.41,317.43,150.02,158.19,1.11,109.46
Delhi,06-02-2033,204,107.12,260.04,92.23,203.76,1.36,98.69
Delhi,07-02-2033,205,147.59,266.11,136.72,158.75,1.92,135.47
Delhi,08-02-2033,211,150.03,305.66,102.9,117.39,1.58,102.51
Delhi,09-02-2033,174,112.71,235.02,109.06,135.15,1.77,144.53
Delhi,10-02-2033,156,107.44,209.88,85.15,179.56,1.99,87.94
Delhi,11-02-2033,159,122.58,233.11,70.17,95.24,1.54,106.3
Delhi,12-02-2033,185,124.27,208.41,111.71,119.05,1.99,176.06
Delhi,13-02-2033,199,152.57,221.43,88.6,158.8,2.15,179.46
Delhi,14-02-2033,193,125.21,204.54,135.7,176.33,2.39,90.97
Delhi,15-02-2033,189,120.37,217.0,105.47,155.77,1.38,155.19
Delhi,16-02-2033,213,125.27,270.93,120.21,119.3,1.69,165.34
Delhi,17-02-2033,276,159.87,300.66,146.69,153.6,2.29,151.58
Delhi,18-02-2033,198,137.76,246.17,75.37,149.93,1.26,123.33
Delhi,19-02-2033,179,133.91,227.71,94.38,148.02,2.05,76.75
Delhi,20-02-2033,221,135.3,276.77,117.02,134.59,2.01,127.12
Delhi,21-02-2033,222,163.34,351.1,120.31,139.09,0.71,135.29
Delhi,22-02-2033,183,122.52,264.68,140.09,110.28,1.75,130.96
Delhi,23-02-2033,258,163.81,329.42,134.18,211.91,2.17,136.92
Delhi,24-02-2033,216,141.71,224.98,114.92,142.21,1.89,104.7
Delhi,25-02-2033,188,134.29,244.6,120.09,153.96,1.76,112.9
Delhi,26-02-2033,268,187.52,414.7,120.78,130.96,2.08,65.15
Delhi,27-02-2033,198,116.39,254.79,75.76,162.86,2.49,147.26
Delhi,28-02-2033,165,130.43,201.68,108.59,98.55,2.27,102.56
Delhi,01-03-2033,93,77.1,144.82,89.46,49.38,1.1,86.27
Delhi,02-03-2033,145,120.8,240.41,94.71,100.84,0.75,98.83
Delhi,03-03-2033,202,135.53,234.65,60.14,163.37,1.74,78.49
Delhi,04-03-2033,151,135.15,187.51,51.53,138.0,0.89,65.69
Delhi,05-03-2033,158,126.23,242.8,77.39,77.5,1.22,98.9
Delhi,06-03-2033,154,97.8,162.18,132.43,117.23,1.58,47.91
Delhi,07-03-2033,156,94.45,155.93,62.77,82.67,2.05,111.67
Delhi,08-03-2033,110,68.33,119.18,112.6,114.54,2.12,109.01
Delhi,09-03-2033,169,142.47,266.68,122.87,116.88,1.51,78.76
Delhi,10-03-2033,181,111.13,210.87,84.39,129.54,1.23,80.15
Delhi,11-03-2033,124,91.91,148.11,66.25,54.78,0.88,67.81
Delhi,12-03-2033,164,128.31,237.18,96.07,63.78,2.46,82.95
Delhi,13-03-2033,110,82.29,103.64,88.12,99.48,1.34,87.48
Delhi,14-03-2033,139,109.88,218.11,61.77,70.78,1.82,84.54
Delhi,15-03-2033,131,98.3,101.08,66.78,68.46,1.58,128.72
Delhi,16-03-2033,174,114.52,208.91,94.59,109.91,1.23,48.77
Delhi,17-03-2033,161,100.48,218.48,106.59,74.27,1.21,69.8
Delhi,18-03-2033,117,72.73,106.41,75.18,169.48,0.79,110.79
Delhi,19-03-2033,167,103.26,217.69,81.52,85.76,2.04,143.87
Delhi,20-03-2033,167,122.73,267.85,99.97,93.64,1.42,70.9
Delhi,21-03-2033,127,101.17,92.98,78.94,110.68,2.19,117.8
Delhi,22-03-2033,153,117.25,218.24,75.77,56.51,1.26,63.75
Delhi,23-03-2033,100,80.84,67.32,64.37,117.01,1.33,82.77
Delhi,24-03-2033,140,101.22,188.78,63.93,111.99,0.91,92.75
Delhi,25-03-2033,121,89.26,169.38,149.97,91.27,1.32,75.24
Delhi,26-03-2033,153,116.69,147.23,78.34,109.97,0.86,82.02
Delhi,27-03-2033,155,102.38,252.27,117.38,114.6,1.68,58.41
Delhi,28-03-2033,148,115.55,228.13,125.35,144.81,1.53,109.36
Delhi,29-03-2033,169,123.5,209.19,78.66,176.76,2.22,70.05
Delhi,30-03-2033,160,115.58,263.57,92.46,69.9,0.75,75.9
Delhi,31-03-2033,172,107.21,149.84,85.81,62.83,2.09,72.95
Delhi,01-04-2033,101,81.79,118.52,42.95,104.83,0.99,74.28
Delhi,02-04-2033,123,101.69,124.24,44.45,46.0,1.65,96.11
Delhi,03-04-2033,153,91.09,227.1,84.47,121.23,0.91,94.07
Delhi,04-04-2033,125,94.87,190.22,72.63,105.14,1.58,155.47
Delhi,05-04-2033,144,94.26,198.87,130.54,112.77,0.43,86.37
Delhi,06-04-2033,122,82.15,165.12,77.34,92.64,1.14,89.99
Delhi,07-04-2033,128,62.6,136.16,132.02,109.4,1.53,125.92
Delhi,08-04-2033,151,88.39,170.28,71.34,115.92,2.36,98.12
Delhi,09-04-2033,167,105.62,208.8,131.06,107.75,0.43,90.03
Delhi,10-04-2033,107,74.79,145.32,95.91,61.4,1.48,89.16
Delhi,11-04-2033,153,102.06,175.66,97.33,106.91,1.22,97.35
Delhi,12-04-2033,173,139.76,264.14,70.46,157.37,0.52,116.87
Delhi,13-04-2033,158,122.21,240.41,97.67,108.98,0.92,126.13
Delhi,14-04-2033,216,134.62,259.1,125.57,105.86,1.24,118.29
Delhi,15-04-2033,128,109.57,163.85,79.63,148.55,1.71,104.17
Delhi,16-04-2033,151,125.1,197.34,74.77,79.38,1.52,97.77
Delhi,17-04-2033,144,87.27,198.3,77.08,128.44,0.82,143.45
Delhi,18-04-2033,121,88.86,159.63,123.75,85.85,0.56,80.64
Delhi,19-04-2033,112,46.97,106.78,104.63,134.35,1.69,109.96
Delhi,20-04-2033,155,125.47,205.63,119.44,125.69,1.38,121.86
Delhi,21-04-2033,151,132.56,207.66,91.09,89.38,2.29,118.61
Delhi,22-04-2033,115,90.69,147.0,84.23,93.77,1.3,73.44
Delhi,23-04-2033,160,96.67,177.0,93.85,131.08,2.05,162.88
Delhi,24-04-2033,129,86.67,144.72,110.0,46.09,1.75,134.26
Delhi,25-04-2033,178,109.4,246.68,77.07,88.49,1.89,119.0
Delhi,26-04-2033,161,124.25,241.46,117.47,120.36,1.7,67.34
Delhi,27-04-2033,123,66.89,182.57,92.4,92.51,1.71,116.99
Delhi,28-04-2033,138,109.94,221.02,34.0,105.8,0.43,38.0
Delhi,29-04-2033,107,96.22,110.43,105.34,46.0,1.36,86.69
Delhi,30-04-2033,149,104.02,229.32,51.44,76.12,1.15,95.17
Delhi,01-05-2033,160,113.68,170.71,106.98,124.88,2.16,83.77
Delhi,02-05-2033,157,100.74,198.31,108.04,81.97,1.02,134.58
Delhi,03-05-2033,145,102.43,171.37,93.75,65.43,1.38,97.59
Delhi,04-05-2033,145,100.22,254.7,99.09,136.35,1.92,70.97
Delhi,05-05-2033,214,123.91,278.61,112.97,119.97,1.67,113.83
Delhi,06-05-2033,118,112.88,192.21,73.11,71.84,1.6,104.96
Delhi,07-05-2033,141,108.91,203.11,105.34,108.66,2.07,51.17
Delhi,08-05-2033,133,79.08,157.59,114.58,72.82,1.65,128.45
Delhi,09-05-2033,161,96.93,210.07,129.5,99.93,1.25,97.53
Delhi,10-05-2033,158,122.47,233.57,57.86,109.78,0.87,119.63
Delhi,11-05-2033,140,105.25,169.24,95.71,80.25,1.76,105.26
Delhi,12-05-2033,154,117.69,202.09,61.46,126.77,1.13,86.58
Delhi,13-05-2033,195,139.83,265.54,60.4,131.42,1.4,105.61
Delhi,14-05-2033,173,125.27,275.05,94.48,112.41,2.06,92.48
Delhi,15-05-2033,143,106.36,214.93,87.44,116.92,1.41,102.27
Delhi,16-05-2033,123,94.28,155.93,114.13,60.92,1.3,110.03
Delhi,17-05-2033,129,53.43,120.97,76.85,145.37,1.38,98.67
Delhi,18-05-2033,151,101.13,180.54,82.15,101.76,1.39,106.63
Delhi,19-05-2033,153,97.98,212.87,90.79,76.44,1.02,85.7
Delhi,20-05-2033,207,112.31,289.19,63.95,108.88,2.36,80.71
Delhi,21-05-2033,157,101.42,181.94,67.42,126.86,1.25,114.37
Delhi,22-05-2033,168,98.09,210.42,113.4,119.87,1.91,131.25
Delhi,23-05-2033,123,68.91,108.57,71.78,71.96,1.01,82.06
Delhi,24-05-2033,131,85.7,159.46,115.06,127.23,1.79,102.88
Delhi,25-05-2033,160,114.03,217.55,100.68,102.68,1.6,59.77
Delhi,26-05-2033,201,138.82,257.94,46.81,119.54,1.53,140.12
Delhi,27-05-2033,137,102.55,268.73,98.76,80.45,1.61,123.65
Delhi,28-05-2033,153,111.06,201.81,98.56,135.88,1.73,80.4
Delhi,29-05-2033,189,123.55,252.35,96.07,109.98,1.41,86.18
Delhi,30-05-2033,130,88.28,109.83,81.95,140.16,1.43,125.23
Delhi,31-05-2033,164,111.84,225.45,62.0,58.45,1.81,99.4
Delhi,01-06-2033,93,75.94,178.55,107.91,48.71,0.75,98.32
Delhi,02-06-2033,125,108.05,189.46,71.71,83.55,0.67,57.84
Delhi,03-06-2033,132,93.78,102.87,52.16,134.78,1.41,96.92
Delhi,04-06-2033,126,96.72,182.61,85.69,149.63,0.43,78.79
Delhi,05-06-2033,115,75.1,143.2,55.68,64.1,0.48,89.97
Delhi,06-06-2033,161,104.89,221.01,50.52,92.34,2.22,72.56
Delhi,07-06-2033,177,132.44,311.97,64.86,95.4,2.09,77.23
Delhi,08-06-2033,113,70.59,122.72,57.62,112.29,1.03,85.1
Delhi,09-06-2033,135,83.95,133.83,51.44,117.3,1.82,67.87
Delhi,10-06-2033,142,95.38,146.22,94.41,57.32,1.84,139.21
Delhi,11-06-2033,159,106.48,208.25,71.4,92.69,1.56,56.13
Delhi,12-06-2033,99,79.56,165.54,105.56,46.0,1.28,95.0
Delhi,13-06-2033,109,34.09,48.4,52.89,115.07,1.63,90.07
Delhi,14-06-2033,204,117.93,247.43,34.0,80.59,1.72,101.52
Delhi,15-06-2033,169,105.96,215.29,77.97,54.59,1.64,38.0
Delhi,16-06-2033,100,55.89,107.49,120.65,100.73,0.55,40.33
Delhi,17-06-2033,118,78.6,122.26,87.52,79.65,2.34,68.79
Delhi,18-06-2033,188,122.11,217.56,154.63,128.59,2.52,105.51
Delhi,19-06-2033,146,119.71,154.55,82.55,63.97,0.43,75.9
Delhi,20-06-2033,181,109.52,215.17,80.14,157.44,1.58,74.88
Delhi,21-06-2033,126,87.23,166.52,34.0,116.39,2.34,82.89
Delhi,22-06-2033,146,92.41,181.23,84.95,129.38,1.82,61.47
Delhi,23-06-2033,155,88.13,182.58,78.47,59.88,1.83,94.25
Delhi,24-06-2033,155,113.31,226.87,64.06,144.4,0.6,87.3
Delhi,25-06-2033,115,73.23,135.83,70.83,54.37,1.72,95.06
Delhi,26-06-2033,140,74.63,143.26,72.55,84.46,1.44,120.4
Delhi,27-06-2033,169,110.96,168.69,69.75,129.89,1.71,76.75
Delhi,28-06-2033,147,89.86,153.23,126.49,105.95,0.8,85.25
Delhi,29-06-2033,132,118.32,226.32,64.98,53.58,0.78,57.86
Delhi,30-06-2033,101,77.32,124.83,78.48,124.81,1.25,51.18
Delhi,01-07-2033,76,56.65,133.45,37.15,67.95,0.65,52.31
Delhi,02-07-2033,55,39.3,54.91,66.84,46.0,0.76,55.07
Delhi,03-07-2033,87,57.9,116.49,51.67,46.0,0.6,69.74
Delhi,04-07-2033,55,28.18,57.04,40.25,70.79,0.74,66.88
Delhi,05-07-2033,72,48.0,113.58,34.0,52.85,0.51,58.86
Delhi,06-07-2033,62,29.02,82.17,53.33,62.44,0.82,94.62
Delhi,07-07-2033,83,71.63,156.92,39.51,46.0,0.43,44.7
Delhi,08-07-2033,77,72.08,73.78,45.73,46.0,1.1,47.76
Delhi,09-07-2033,96,23.14,79.8,34.0,72.16,0.97,59.58
Delhi,10-07-2033,142,84.43,206.23,83.08,114.04,0.43,38.0
Delhi,11-07-2033,142,107.7,190.16,68.67,51.59,1.5,69.7
Delhi,12-07-2033,73,58.67,118.57,83.02,101.05,0.43,54.29
Delhi,13-07-2033,65,44.93,58.64,75.92,81.37,1.43,54.76
Delhi,14-07-2033,132,114.24,158.6,62.06,64.76,1.0,66.07
Delhi,15-07-2033,76,31.37,44.0,34.0,46.0,1.34,61.9
Delhi,16-07-2033,93,58.15,94.28,93.33,46.0,0.93,62.78
Delhi,17-07-2033,91,61.34,105.91,34.0,76.28,1.12,42.76
Delhi,18-07-2033,125,84.65,132.07,40.54,46.0,1.33,91.74
Delhi,19-07-2033,82,64.94,101.39,64.92,46.0,1.79,38.0
Delhi,20-07-2033,103,47.78,90.45,66.16,52.33,1.38,38.0
Delhi,21-07-2033,58,38.73,50.47,61.56,52.84,1.06,38.69
Delhi,22-07-2033,96,50.91,113.04,37.24,84.77,0.43,38.0
Delhi,23-07-2033,85,37.61,91.91,34.0,46.0,0.43,38.0
Delhi,24-07-2033,105,58.71,182.95,110.61,81.79,0.77,93.6
Delhi,25-07-2033,80,46.47,122.06,46.27,70.94,0.48,68.56
Delhi,26-07-2033,62,27.87,60.24,43.21,46.0,0.5,38.0
Delhi,27-07-2033,100,82.85,138.81,34.0,66.59,0.8,69.93
Delhi,28-07-2033,75,47.8,99.63,53.37,46.0,1.17,48.49
Delhi,29-07-2033,51,32.39,71.33,52.2,46.0,0.53,45.23
Delhi,30-07-2033,55,54.38,87.93,46.84,71.64,1.29,38.0
Delhi,31-07-2033,109,59.12,135.84,56.79,57.43,0.86,52.93
Delhi,01-08-2033,41,22.0,44.0,84.59,46.0,0.74,38.0
Delhi,02-08-2033,50,56.13,99.32,34.0,46.0,1.66,38.0
Delhi,03-08-2033,73,28.56,70.93,41.58,46.0,0.81,68.89
Delhi,04-08-2033,109,83.72,150.44,34.0,46.0,0.69,38.0
Delhi,05-08-2033,70,59.98,107.76,47.87,66.87,0.98,80.11
Delhi,06-08-2033,86,41.5,74.72,34.0,46.0,1.62,38.0
Delhi,07-08-2033,61,34.6,44.0,34.0,54.6,0.7,38.0
Delhi,08-08-2033,80,47.4,125.28,34.0,49.91,0.94,58.13
Delhi,09-08-2033,72,61.76,86.79,42.94,50.48,0.67,38.0
Delhi,10-08-2033,77,48.99,102.63,51.24,80.19,0.67,38.0
